-6.428615271968394218e-01,7.659051960710560047e-01,1.087600485034683796e-02,4.963200854182879596e+01
7.652937274943492074e-01,6.428207531291824095e-01,-3.327145930427791165e-02,3.002257728965385652e+01
-3.247410519094983544e-02,-1.306560284824711919e-02,-9.993871734789571137e-01,3.285428097377010914e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
